league,season,team,player,nation,age,born,preferred_foot,pos,macro_pos,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23,PCA_24,PCA_25,PCA_26,PCA_27
ENG-Premier League,2024 - 2025,Arsenal,Riccardo Calafiori,ITA,22,2002,Left,LB,Fullback,-0.311079866738286,-6.351968699696886,0.9168945878521174,-1.3285377776102691,-1.310938595998631,2.3775761963864936,0.39951152398043505,-0.018701915209236992,1.7656658207473956,0.15968487959813446,-1.0041797099494423,0.37439302932696833,1.3466717024773922,-0.6302753270907384,0.8068885423004429,-1.0165610681965571,1.4733222594224484,-1.5715800103618724,-0.8095081662314391,-0.5345149632952558,0.7560353415057666,0.8851906443397229,0.6389959762489282,0.40140343902898173,0.27714914522911316,-0.19849777243265618,0.3038446919793302
ENG-Premier League,2024 - 2025,Arsenal,Thomas Partey,GHA,31,1993,Right,CDM,CDM,-6.301780903378058,7.670826022637851,0.3149569513030751,1.5662956325898238,-1.5998515583096224,3.659756608323988,2.162208653496986,-1.857656432679415,0.10275600589589337,-0.20038713724322768,-0.8220623910564321,1.1022848456300538,1.6267706774031547,-0.7951257524968255,0.6556198749762515,-0.4277634153358747,0.905177664389551,-0.09041949437088967,3.621933328091808,0.3168866495699298,-0.1962522974633507,-0.38070632183479713,0.2473210391513822,-1.6554911134916934,1.0407465689671564,-0.055265596276249315,1.838145015772072
ENG-Premier League,2024 - 2025,Arsenal,William Saliba,FRA,23,2001,Right,CB,CB,-10.486026875196213,5.793238993407811,8.225112635084356,-2.052477365792805,-3.954960450051471,-0.7211884933735583,0.5761805233482286,-1.614246263867406,-1.2209163259402194,-2.969446428230122,-2.2879277196079557,3.469008924098047,0.08857850303181865,3.9428830978489118,-0.8759737492339604,0.3679291122686086,0.35544537872164944,-1.3383455921802432,4.482386602772983,0.48620121980036507,0.442400842528677,-1.1991892837367575,0.8254851902096669,0.4810567764393748,-0.75361080845712,1.776501081803428,-0.4399028686205948
ENG-Premier League,2024 - 2025,Aston Villa,Amadou Onana,BEL,22,2001,Right,CDM,CDM,-2.497500816298468,-2.8884304879819562,1.4894888282434926,0.4120907413792633,-1.5401104989869332,2.1680659796780035,1.716167898621981,-0.648339860468308,1.0971436123349336,0.596570321728111,-1.6892724168626565,1.220723139703302,0.8161240138067659,-0.4337589253310678,-0.45004035410164617,0.6395686664439449,0.30483043350058925,-0.17954557031165955,1.7434631912474365,0.3066274441598367,1.0169932306149334,0.4897974876507231,0.7140242441887916,0.3151240315754103,-0.6822650477447293,-0.275538230290162,1.1424207194196407
ENG-Premier League,2024 - 2025,Aston Villa,Boubacar Kamara,FRA,24,1999,Right,CDM,CDM,-4.214524861209952,-2.6806054563363935,-0.691147815699755,0.5946709186815544,-0.1532375449770274,1.6715142671156684,1.6014839813203703,-0.2131339676055834,-0.19093468391908422,-0.9555935231267587,-0.7215805040080249,-0.12401148196655189,-0.3965942227503796,-0.453664278423633,-0.30526193159970627,1.0445224557085955,-0.38075359750309257,-0.6508240376345013,1.6668629588365802,0.9572252193090985,0.17550679702766897,-0.36630784096694907,1.071820172840103,-0.5971394850061064,-1.0420423533545737,-0.10551820242899798,-0.12019217387899808
ENG-Premier League,2024 - 2025,Aston Villa,Ezri Konsa,ENG,26,1997,Right,CB,CB,-7.1538697839963605,0.899308920763153,4.613370508212537,-1.3191403487082867,-2.5470666891361184,-1.231739869350479,0.5576885112147338,0.7272597658383495,-0.26348977876604546,-2.3290045559515042,-0.07351179937978869,0.3463721831851267,-0.8533806931235354,-0.8157893707238781,-0.13320724564670405,1.5025980345932402,0.9040124060244856,-0.9802604923699009,2.566682626804197,-0.1453045372428922,0.0778299191248561,-1.2373958289895164,0.05090418708763678,-0.5481351421176711,-0.47781047069261345,1.1326199350318167,0.22734067850465195
ENG-Premier League,2024 - 2025,Aston Villa,Ian Maatsen,NED,22,2002,Left,LB,Fullback,0.5869914709039681,-3.288382820144097,-2.55981593409523,-1.7881686064628115,0.23622558453279227,0.37755740469580795,-0.5307194613679946,0.4628668640486847,0.3350710262105657,-0.963345448770409,-1.273108787526122,-1.338953211527035,0.5160045753752863,-1.0965120583193104,-1.5833452359181535,-0.03448624950526153,-0.25469770549427134,-0.7457472413372404,1.810578118161798,0.743501648543521,0.3606776761203531,-0.4719652730396884,-1.047560910144087,-0.3290370736619339,-0.32789702085605676,0.9706308190569293,0.11177627424216872
ENG-Premier League,2024 - 2025,Aston Villa,Jacob Ramsey,ENG,23,2001,Right,LM,Wide Midfielder,1.206555230657682,-2.2388610443528187,-2.4682856872852534,-1.2539456296829576,-0.607370615593016,-0.7104498994783872,1.184665584159866,-0.9254515628622112,2.3237961537943117,0.15462396381346702,0.25287414686368204,0.9366309823992238,-0.01618862195634405,0.6551246766139056,-1.7977495043005183,1.0772686182121112,0.8725409225940135,0.43273588617009423,-0.3616929716808936,0.7171436560066466,-0.5804841611437962,-0.6833334070676474,-0.6544649976386979,0.37627478012251075,0.3350504580437585,0.005736813811056054,0.6532600747234856
ENG-Premier League,2024 - 2025,Aston Villa,John McGinn,SCO,29,1994,Left,LM,Wide Midfielder,0.054848959392379645,0.42718934593389035,-2.437800755870122,-0.16142391199505987,1.2847855492068834,-0.9459722767995359,-0.39968731005672825,-1.496345963424932,0.33227163096341983,-0.09344069085933453,0.1890588003676375,1.377265323225361,-0.5667173232564395,-0.7249151625380309,-2.761152951375097,0.04786316983761934,-0.20004202947115793,-1.8138907824594455,1.2170922831451918,0.5413567965845392,0.760066218840843,0.199053173013624,-0.6770719880448178,-0.29146549693854373,0.7067240094309736,-0.44735203826167114,-0.13164651516617157
ENG-Premier League,2024 - 2025,Aston Villa,Leon Bailey,JAM,26,1997,Left,RM,Wide Midfielder,4.036596550064636,-5.040605075338564,-2.7976080617638237,-2.056925727220545,0.11176296514780001,-2.057955341971853,0.13011999162871954,0.8450741333154448,0.4115046846524642,0.46137781819012674,1.0432126001693338,-0.41479331343834186,-0.007577795923756484,-0.007148243178701086,-0.6502725024093509,-0.9011049238817503,-1.077445684828323,-0.763602636168479,-0.3800518434809593,0.25456813862807076,-0.10009266240263893,0.5075818015344055,0.3669582555834812,-0.7578039308393131,0.34754099473959665,-0.15403520104617266,0.7099187081772644
