league,season,team,player,nation,age,born,preferred_foot,pos,AE_1,AE_2,AE_3,AE_4,AE_5,AE_6,AE_7,AE_8,AE_9,AE_10
ESP-La Liga,2024 - 2025,Barcelona,Lamine Yamal,ESP,17,2007,Left,RM,0.8461515,-0.6604215,-0.51211554,0.19927448,0.51775324,-0.35310727,0.42353472,-0.2386586,0.6570668,0.6215835
ESP-La Liga,2024 - 2025,Barcelona,Marc Casado,ESP,20,2003,Right,CDM,0.052533783,0.1534883,-0.19263089,-0.3273252,-0.21853317,0.26879832,-0.2500288,-0.23337859,-0.26849326,0.0076660053
ESP-La Liga,2024 - 2025,Barcelona,Pedri,ESP,21,2002,Right,CM,0.6485479,-0.62704444,-0.36914438,-0.4358989,-0.5890598,-0.4291348,-0.4844412,-0.35595423,-0.19373608,0.2458148
ESP-La Liga,2024 - 2025,Barcelona,Raphinha,BRA,27,1996,Left,LM,0.5519453,-0.24549262,-0.6666435,0.6361332,0.025597895,-0.53522974,-0.08897789,0.4461923,-0.04990234,0.17640679
ESP-La Liga,2024 - 2025,Barcelona,Robert Lewandowski,POL,35,1988,Right,ST,0.26979977,0.4572985,-0.32874224,0.60991377,0.6218707,-0.3852611,-0.18605728,0.23945391,-0.2468639,-0.6718533
ESP-La Liga,2024 - 2025,Betis,Aitor Ruibal,ESP,28,1996,Right,RB,0.04988713,0.12841336,-0.04169919,-0.08878069,-0.08787361,0.36938947,0.03935667,0.15069716,-0.003248397,0.100596316
ESP-La Liga,2024 - 2025,Betis,Antony,BRA,24,2000,Left,RW,0.2354255,-0.4209405,-0.26027682,0.1421993,-0.052208927,0.3784775,-0.18981707,-0.15695304,0.21503104,0.034274038
ESP-La Liga,2024 - 2025,Betis,Cucho,COL,25,1999,Right,ST,0.1880024,0.06281575,-0.17168228,0.09831558,0.24054022,0.5711073,0.13705982,0.20439272,-0.008122012,-0.3522879
ESP-La Liga,2024 - 2025,Betis,Diego Llorente,ESP,30,1993,Right,CB,-0.32471603,0.13669752,0.58625895,-0.41764295,-0.22725444,-0.048801042,-0.08740015,-0.008531414,-0.2641027,-0.20349257
ESP-La Liga,2024 - 2025,Betis,Giovani Lo Celso,ARG,28,1996,Left,CAM,-0.09988843,-0.4747825,-0.4348634,0.05629191,-0.12614508,0.25462383,-0.23350234,0.19304802,-0.31415752,-0.13873856
ESP-La Liga,2024 - 2025,Betis,Isco,ESP,32,1992,Right,CAM,-0.55346745,-0.16447365,-0.6237897,0.01143241,0.09136226,0.08956609,0.21361436,-0.24695866,-0.57443935,0.08743919
ESP-La Liga,2024 - 2025,Betis,Jesus Rodríguez,ESP,18,2005,Right,LM,0.06189894,0.1294946,0.04456125,0.06511501,0.05711038,0.57017416,0.19809538,-0.07192193,0.40252975,-0.34413517
ESP-La Liga,2024 - 2025,Betis,Johnny Cardoso,USA,22,2001,Right,CDM,0.14379542,0.30486846,0.11864367,-0.3650933,0.052863013,0.027902687,-0.09865873,0.0659378,0.055640735,-0.31956035
ESP-La Liga,2024 - 2025,Betis,Marc Bartra,ESP,33,1991,Right,CB,-0.44555444,0.18177404,0.44485205,-0.2688671,-0.27585027,0.14389633,-0.035825167,0.24753526,-0.3099664,-0.10603545
ESP-La Liga,2024 - 2025,Betis,Marc Roca,ESP,27,1996,Left,CDM,0.093743406,0.010720505,0.124228045,-0.17916995,0.16029069,0.6477672,0.0640602,-0.05768434,-0.28708205,-0.10189411
ESP-La Liga,2024 - 2025,Betis,Natan,BRA,23,2001,Left,CB,-0.039075658,0.044433225,0.5375043,-0.44741052,-0.14098339,0.26195207,0.08551798,-0.020591022,-0.22566058,-0.073524095
ESP-La Liga,2024 - 2025,Betis,Pablo Fornals,ESP,28,1996,Right,CDM,0.29778957,-0.16302738,0.043571033,0.09889895,-0.44218853,0.15625712,-0.15608145,-0.08148593,-0.00053275743,-0.14056854
ESP-La Liga,2024 - 2025,Betis,Ricardo Rodríguez,SUI,31,1992,Left,LB,-0.032444343,0.025928786,0.17631716,-0.15858139,-0.32931274,0.60603637,0.19786176,0.0022627932,-0.10125982,0.014295438
ESP-La Liga,2024 - 2025,Betis,Romain Perraud,FRA,26,1997,Left,LB,-0.21008135,-0.08129857,0.06528239,-0.12558228,-0.29422247,0.16446541,-0.21339123,0.05313173,0.10085691,0.07620873
ESP-La Liga,2024 - 2025,Celta Vigo,Alfon,ESP,25,1999,Right,RM,0.060845543,-0.07635262,-0.18713444,0.38659525,0.12767938,0.537143,-0.048854284,-0.06193862,0.30728608,-0.06695223
ESP-La Liga,2024 - 2025,Celta Vigo,Borja Iglesias,ESP,31,1993,Right,ST,0.36583045,0.19785291,0.14403206,0.4066385,0.42388925,0.120864145,-0.23482805,0.3167147,-0.09223766,-0.26676118
ESP-La Liga,2024 - 2025,Celta Vigo,Carl Starfelt,SWE,29,1995,Right,CB,-0.18216722,0.121783726,0.5786674,-0.54415923,-0.053014826,0.15078478,-0.0709715,-0.28495213,-0.27204815,-0.28208458
ESP-La Liga,2024 - 2025,Celta Vigo,Carlos Dominguez,ESP,23,2001,Left,CB,0.25527465,0.19781555,0.53335893,-0.24222197,-0.25540262,0.61517066,0.2247591,-0.27372527,-0.21273756,-0.07349177
ESP-La Liga,2024 - 2025,Celta Vigo,Fran Beltrán,ESP,25,1999,Right,CM,0.0636026,-0.0714733,-0.05763839,-0.35414568,-0.44535896,0.054559838,-0.29164085,-0.04106304,-0.074092686,-0.08636907
ESP-La Liga,2024 - 2025,Celta Vigo,Hugo Álvarez,ESP,21,2003,Right,LM,-0.109992415,-0.03068595,0.035631567,-0.057082802,0.17185433,0.26347235,-0.24501525,-0.26580772,0.21872023,0.07429223
ESP-La Liga,2024 - 2025,Celta Vigo,Iago Aspas,ESP,36,1987,Left,RW,-0.59771645,-0.29226777,-0.5301065,0.19360812,-0.017152617,0.15337946,0.1409078,-0.11023645,-0.39906645,-0.12862118
ESP-La Liga,2024 - 2025,Celta Vigo,Ilaix Moriba,GUI,21,2003,Right,CM,0.40386176,0.25061157,-0.19234593,-0.28768477,-0.24881661,0.014426872,0.04051134,0.048008915,0.09765186,-0.17886923
ESP-La Liga,2024 - 2025,Celta Vigo,Javi Rodríguez,ESP,21,2003,Right,RB,0.0636557,0.20761487,0.33184442,-0.4051487,-0.1433301,-0.08543865,-0.47437757,-0.112768635,-0.06358766,0.06539403
ESP-La Liga,2024 - 2025,Celta Vigo,Marcos Alonso,ESP,33,1990,Left,CB,-0.30338565,-0.34390765,0.18053453,-0.44127136,-0.68091995,-0.33455747,0.3294094,-0.5187507,-0.41737205,-0.18888047
ESP-La Liga,2024 - 2025,Celta Vigo,Pablo Durán,ESP,23,2001,Right,ST,-0.08317571,0.2578893,-0.033534903,0.2608742,0.17193957,0.45721105,-0.15477909,0.19345166,0.030476367,0.03888642
ESP-La Liga,2024 - 2025,Celta Vigo,Williot Swedberg,SWE,20,2004,Right,LW,0.2586622,0.5407229,-0.087374546,0.26644972,0.31633997,0.4275668,-0.030427441,0.08055684,0.0056035863,0.10674184
ESP-La Liga,2024 - 2025,Espanyol,Alejo Véliz,ARG,20,2003,Right,ST,-0.0827785,0.5301398,0.31840354,0.33107105,-0.051439457,0.5892044,0.41348863,0.36690375,-0.13176379,-0.39531425
ESP-La Liga,2024 - 2025,Espanyol,Alex Král,CZE,26,1998,Right,CM,0.068349235,0.32369295,0.21004453,-0.25010082,-0.18379702,-0.08840213,0.40650856,0.11094717,0.28019106,-0.090187445
ESP-La Liga,2024 - 2025,Espanyol,Carlos Romero,ESP,22,2001,Left,LB,0.16990145,0.16716272,0.16168816,-0.2609615,-0.33605278,0.009661222,-0.111372896,0.55143654,0.37555262,0.050760653
ESP-La Liga,2024 - 2025,Espanyol,Edu Expósito,ESP,27,1996,Right,CAM,0.1909984,-0.04635359,-0.12724137,0.07315991,-0.2155597,0.54071826,0.43209505,0.27734646,-0.14862853,0.01293739
ESP-La Liga,2024 - 2025,Espanyol,Jofre,ESP,23,2001,Right,RM,-0.2255539,-0.08658756,0.062961556,0.019590512,0.10334036,0.10271911,0.26577556,0.15450494,0.36182395,0.015281993
ESP-La Liga,2024 - 2025,Espanyol,Leandro Cabrera,URU,33,1991,Left,CB,-0.47395527,-0.030268434,0.71575725,-0.21805808,-0.1908333,-0.023835327,-0.19781554,0.5846355,-0.3817925,0.0025133884
ESP-La Liga,2024 - 2025,Espanyol,Marash Kumbulla,ALB,24,2000,Right,CB,-0.48277315,0.28868696,0.68902135,-0.40751567,-0.21614923,-0.2405583,-0.13869765,0.36161858,-0.12835045,-0.21999606
ESP-La Liga,2024 - 2025,Espanyol,Pol Lozano,ESP,24,1999,Right,CDM,-0.0596552,0.34815127,-0.120961785,-0.2648489,-0.47035307,0.26219115,-0.015415364,0.25780457,-0.06817213,-0.12588634
ESP-La Liga,2024 - 2025,Espanyol,Urko González,ESP,23,2001,Right,CDM,0.21145643,0.6107478,0.23524296,-0.14076555,-0.11575289,0.5130494,0.19074334,0.2818861,-0.075307,-0.021835506
ESP-La Liga,2024 - 2025,Getafe,Alex Sola,ESP,25,1999,Right,RM,-0.18501307,0.2782449,0.048072778,0.07130375,-0.10175575,0.5945198,0.42753366,0.34450465,0.22569805,-0.09186907
ESP-La Liga,2024 - 2025,Getafe,Bertuğ Yıldırım,TUR,22,2002,Right,ST,0.17873973,0.40930963,0.3091854,0.3060708,-0.04013792,0.57810724,0.5280486,0.62721646,0.03317576,-0.37834257
ESP-La Liga,2024 - 2025,Getafe,Borja Mayoral,ESP,27,1997,Right,ST,-0.27280802,0.1905204,0.07108384,0.20457059,0.20460983,0.65631896,-0.12077197,-0.061223287,-0.21942775,-0.43436944
ESP-La Liga,2024 - 2025,Getafe,Coba da Costa,ESP,22,2002,Right,LM,0.02734235,0.12175976,-0.0017136766,0.08642851,-0.053548977,0.56250626,0.26660097,0.4087254,0.2953184,-0.09670416
ESP-La Liga,2024 - 2025,Getafe,Diego Rico,ESP,31,1993,Left,LB,0.106795914,0.019327953,0.103609085,-0.32637733,-0.57190514,-0.05704303,0.01750098,0.6505435,0.02138445,0.2656113
ESP-La Liga,2024 - 2025,Getafe,Luis Milla,ESP,29,1994,Right,CM,-0.038020402,-0.08619721,-0.22194122,-0.27162334,-0.46056756,-0.13193104,0.24868752,0.35102805,-0.11240477,0.11015178
ESP-La Liga,2024 - 2025,Getafe,Mauro Arambarri,URU,28,1995,Right,CM,-0.29166886,0.2727556,-0.14495249,-0.064178884,0.011863224,-0.1963991,0.021337153,0.4078058,0.024933834,-0.57676876
ESP-La Liga,2024 - 2025,Getafe,Omar Alderete,PAR,27,1996,Left,CB,-0.26246208,0.018129619,0.59045213,-0.26306102,-0.36950523,-0.2419869,0.48476246,0.59256256,-0.050979078,-0.111805044
ESP-La Liga,2024 - 2025,Girona,Abel Ruiz,ESP,24,2000,Right,ST,-0.18762973,0.36485392,0.038348857,0.20417936,0.098665245,0.5256568,0.028462507,-0.3131295,-0.13576631,-0.46638477
ESP-La Liga,2024 - 2025,Girona,Arnau Martinez,ESP,21,2003,Right,RB,0.23264007,-0.041793216,0.16828325,-0.32954296,-0.3273986,-0.12400898,-0.30042505,-0.15596363,-0.012903932,0.08456374
ESP-La Liga,2024 - 2025,Girona,Arnaut Danjuma,NED,27,1997,Right,LM,0.34316942,-0.048142314,0.1737262,0.36804432,-0.057395376,0.45488146,0.22145331,-0.3092254,0.3624598,-0.12445402
ESP-La Liga,2024 - 2025,Girona,Bryan Gil,ESP,23,2001,Left,LM,0.065209575,-0.14367035,-0.2565566,-0.060687434,0.007324087,0.22598732,-0.15820569,-0.1567924,0.3564345,0.11245198
ESP-La Liga,2024 - 2025,Girona,Cristhian Stuani,URU,37,1986,Right,ST,-0.46381068,0.33435744,-0.28609937,0.35398465,0.40018627,0.71893924,-0.25034514,0.64335144,-0.4964251,-0.5883103
ESP-La Liga,2024 - 2025,Girona,Daley Blind,NED,34,1990,Left,CB,0.3660775,-0.36466238,0.22365962,-0.58781576,-0.6863856,-0.20630787,-0.21001178,-0.5194282,-0.24320403,0.24027757
ESP-La Liga,2024 - 2025,Girona,David López,ESP,34,1989,Right,CB,-0.07624384,-0.08072605,0.45791307,-0.4991062,-0.3744487,0.01701114,-0.07082417,-0.43316236,-0.43614376,-0.009499204
ESP-La Liga,2024 - 2025,Girona,Donny van de Beek,NED,27,1997,Right,CAM,0.33650336,0.1658675,0.062514745,0.061554104,-0.056404326,0.38651592,-0.050571714,0.13374431,-0.08962035,-0.038093645
ESP-La Liga,2024 - 2025,Girona,Iván Martín,ESP,25,1999,Left,CM,0.29875088,-0.05768711,0.064312145,-0.265064,-0.14738123,0.07130094,-0.09380219,-0.5343408,0.07950278,-0.03534621
ESP-La Liga,2024 - 2025,Girona,Ladislav Krejčí,CZE,25,1999,Left,CB,0.07135214,-0.19445029,0.66842026,-0.3846136,-0.40821397,-0.07475467,-0.09407323,-0.37187386,-0.41643518,-0.07676457
ESP-La Liga,2024 - 2025,Girona,Miguel Gutiérrez,ESP,23,2001,Left,LB,0.04251577,-0.20572884,0.13394313,-0.0442155,-0.24893557,-0.04476731,0.03675787,-0.12988907,0.05394032,0.37247998
ESP-La Liga,2024 - 2025,Girona,Yangel Herrera,VEN,26,1998,Right,CM,0.21019265,0.29834586,-0.047495916,-0.27938443,0.05280679,-0.14436752,-0.09856847,0.14300123,0.037385486,-0.05865045
ESP-La Liga,2024 - 2025,Girona,Yaser Asprilla,COL,20,2003,Left,RM,0.18627743,-0.3845514,-0.05511177,0.13188723,-0.142726,0.32445985,0.13024665,0.07357666,0.13610171,-0.07526524
ESP-La Liga,2024 - 2025,Las Palmas,Dario Essugo,POR,19,2005,Right,CDM,0.009172376,0.21766096,0.025998987,-0.46771818,-0.23212889,0.1741921,0.13986744,0.15030076,-0.016799359,-0.31378114
ESP-La Liga,2024 - 2025,Las Palmas,Fábio Silva,POR,22,2002,Right,ST,-0.39253873,0.15312792,-0.04023384,0.311788,0.3349866,0.15976803,0.082402416,0.3215889,-0.04292544,-0.3105082
ESP-La Liga,2024 - 2025,Las Palmas,Stefan Bajcetic,ESP,19,2004,Right,CDM,-0.25283077,0.17509137,0.18724687,-0.090328395,-0.0925671,0.6250996,0.101588815,0.4618735,-0.112480685,-0.36494952
ESP-La Liga,2024 - 2025,Las Palmas,Álex Muñoz,ESP,30,1994,Left,LB,0.17633463,0.17339174,0.40255237,-0.042463828,-0.18347363,0.52247995,-0.48445973,0.37860152,0.0058582686,-0.19321625
ESP-La Liga,2024 - 2025,Las Palmas,Álex Suárez,ESP,31,1993,Right,CB,-0.23308776,0.6356729,0.50791186,-0.1025028,-0.63065314,0.15662062,-0.2595008,0.11613047,-0.23884389,-0.08418767
ESP-La Liga,2024 - 2025,Leganés,Dani Raba,ESP,28,1995,Left,RM,-0.54924667,-0.14133573,-0.48280913,0.020494813,0.067530386,0.04225503,0.37922904,0.45525184,-0.13065803,-0.026744356
ESP-La Liga,2024 - 2025,Leganés,Javi Hernández,ESP,26,1998,Left,RM,-0.2376707,-0.15780872,0.20305626,-0.14810091,-0.22727717,0.08068366,-0.02840458,0.25000036,0.08923803,-0.07874666
ESP-La Liga,2024 - 2025,Leganés,Jorge Sáenz,ESP,27,1996,Right,CB,-0.021428568,0.44802576,0.57163197,-0.22572078,-0.056436073,0.35831878,0.069128536,0.13180566,-0.18644077,-0.24070363
ESP-La Liga,2024 - 2025,Leganés,Juan Cruz,ESP,24,2000,Left,RM,-0.047361735,-0.31330582,0.09472932,0.03907252,0.019144233,0.13369758,0.026502276,0.39844793,0.15340994,0.10698253
ESP-La Liga,2024 - 2025,Leganés,Miguel,ESP,24,1999,Right,ST,-0.26278844,0.6456502,0.07949286,0.31128284,-0.026950087,0.23603418,0.5701492,0.36248368,0.029443718,-0.05137708
ESP-La Liga,2024 - 2025,Leganés,Seydouba Cissé,GUI,23,2001,Right,CM,0.11795337,0.18314894,-0.06737131,-0.35161078,-0.040979724,-0.05809409,-0.040117208,-0.033043932,0.099298514,-0.2470641
ESP-La Liga,2024 - 2025,Leganés,Valentin Rosier,FRA,27,1996,Right,RB,-0.046988185,0.3167765,0.21083349,-0.44316006,-0.23276983,0.11644363,-0.14470197,0.29513747,0.2952642,0.070973
ESP-La Liga,2024 - 2025,Leganés,Yvan Neyou,CMR,27,1997,Right,CM,-0.137576,0.19511539,-0.03951513,-0.37877017,-0.22723584,0.09051463,-0.04330231,-0.012811248,0.089918844,-0.20282695
ESP-La Liga,2024 - 2025,Mallorca,Antonio Sánchez,ESP,27,1997,Right,RM,-0.016148176,0.24760254,0.11686642,-0.093172,-0.2152923,0.35349923,0.39034882,0.14136215,0.11360384,-0.20940326
ESP-La Liga,2024 - 2025,Mallorca,Copete,ESP,24,1999,Left,CB,-0.024186498,0.32449415,0.58979553,-0.32486424,-0.09457802,0.4917391,0.45990568,-0.037965696,-0.068887554,-0.15204073
ESP-La Liga,2024 - 2025,Mallorca,Cyle Larin,CAN,29,1995,Right,ST,-0.16788813,0.38048095,0.15351391,0.29646558,0.27908158,0.19903694,0.13799083,0.22963741,-0.02821599,-0.35980242
ESP-La Liga,2024 - 2025,Mallorca,Dani Rodríguez,ESP,36,1988,Right,CAM,-0.24499771,0.119024776,-0.06582653,-0.059737198,0.19712773,0.06605184,0.026975393,0.38844427,-0.017968167,0.1727024
ESP-La Liga,2024 - 2025,Mallorca,Johan Mojica,COL,31,1992,Left,LB,-0.045795735,-0.4957637,0.32151884,-0.073945135,-0.48875105,-0.10472136,0.10984619,0.09667538,0.10346704,0.20239551
ESP-La Liga,2024 - 2025,Mallorca,Manu Morlanes,ESP,25,1999,Right,CM,0.20710003,0.3772499,0.0015753495,-0.19183362,-0.3962749,0.44478086,0.06784702,-0.0007508284,-0.11170507,-0.18360299
ESP-La Liga,2024 - 2025,Mallorca,Martin Valjent,SVK,28,1995,Right,CB,-0.5172569,-0.040905066,0.6195493,-0.3406236,-0.13745342,0.04844001,-0.13955347,0.09176394,-0.22250818,-0.25840008
ESP-La Liga,2024 - 2025,Mallorca,Omar Mascarell,EQG,31,1993,Right,CM,-0.32605407,0.14277439,0.22927547,-0.3298324,-0.15852003,0.21778715,0.046415795,0.045879677,-0.12654118,-0.32421616
ESP-La Liga,2024 - 2025,Mallorca,Pablo Maffeo,ESP,27,1997,Right,RB,0.18395568,-0.061900504,0.21794592,-0.22050712,-0.4213008,0.1066514,0.19286615,0.30509833,0.34006253,0.23160577
ESP-La Liga,2024 - 2025,Mallorca,Samu Costa,POR,23,2000,Left,CDM,0.19442269,0.49437997,-0.02667575,-0.44987512,-0.38591218,-0.19292337,0.058575984,0.23182401,0.02709498,0.022350194
ESP-La Liga,2024 - 2025,Mallorca,Sergi Darder,ESP,30,1993,Right,LM,-0.03919034,-0.14210553,-0.07492257,-0.16983965,-0.107800156,-0.17645809,0.24628389,0.13410272,-0.06813371,0.22378932
ESP-La Liga,2024 - 2025,Mallorca,Takuma Asano,JPN,29,1994,Right,RM,-0.073575206,0.37285694,-0.009874239,0.28949925,-0.049167424,0.6762329,0.058982443,0.25224695,0.0905714,-0.14389482
ESP-La Liga,2024 - 2025,Mallorca,Vedat Muriqi,KVX,30,1994,Left,ST,-0.13037106,0.34269318,0.16503994,0.4688899,0.056242812,-0.014725395,0.5120061,0.24763095,-0.21583433,-0.2806122
ESP-La Liga,2024 - 2025,Osasuna,Abel Bretones,ESP,23,2000,Left,LB,0.26782745,-0.12679477,0.27794707,-0.26521927,-0.2810817,0.24590108,-0.15314734,0.39047483,0.26196608,-0.06432669
ESP-La Liga,2024 - 2025,Osasuna,Aimar Oroz,ESP,22,2001,Right,CM,-0.095200114,-0.116610974,-0.16149925,-0.22102658,0.031317938,-0.28382874,0.18613854,-0.1422969,0.19023117,-0.040045142
ESP-La Liga,2024 - 2025,Osasuna,Ante Budimir,CRO,33,1991,Left,ST,-0.8879921,0.36748987,-0.10488894,0.53718954,0.20770785,-0.35336185,0.22273114,0.59742767,-0.15864408,-0.59699625
ESP-La Liga,2024 - 2025,Osasuna,Bryan Zaragoza,ESP,22,2001,Right,LM,-0.27825594,-0.15433043,-0.12990762,0.13630132,0.1060216,0.20055124,0.517548,-0.16319166,0.36732683,0.362094
ESP-La Liga,2024 - 2025,Osasuna,Catena,ESP,29,1994,Right,CB,-0.17762013,0.3906476,0.6210065,-0.4037591,-0.19576892,-0.3074296,0.22456191,0.36108592,-0.37786907,0.0804708
ESP-La Liga,2024 - 2025,Osasuna,Lucas Torró,ESP,30,1994,Right,CDM,0.20816465,0.28920156,0.22957258,-0.38481092,-0.22064094,-0.22923678,0.011774458,0.49431854,0.017033426,-0.30723456
ESP-La Liga,2024 - 2025,Osasuna,Pablo Ibáñez,ESP,25,1998,Right,CM,0.06495341,0.19180268,-0.04773644,-0.031561434,-0.07838793,0.34606737,0.2552047,0.11049789,-0.041796785,-0.22019096
ESP-La Liga,2024 - 2025,Osasuna,Rubén García,ESP,31,1993,Left,RM,0.054639865,0.007808951,-0.04533562,0.0025232455,-0.102196135,-0.07251329,-0.38917616,0.36414713,0.03897799,0.21884403
ESP-La Liga,2024 - 2025,Rayo Vallecano,Abdul Mumin,GHA,26,1998,Right,CB,-0.54096,0.26662976,0.56114966,-0.2960083,-0.11423753,0.29072618,-0.16640839,0.30984908,-0.20292802,-0.1863008
ESP-La Liga,2024 - 2025,Rayo Vallecano,Andrei Ratiu,ROU,26,1998,Right,RB,0.6244108,-0.23616049,0.099286586,-0.39918214,-0.21170372,-0.29035857,0.021898482,-0.113637045,0.56471,0.18076493
ESP-La Liga,2024 - 2025,Rayo Vallecano,Florian Lejeune,FRA,33,1991,Right,CB,-0.29991284,0.003786054,0.55787325,-0.4280099,-0.4504243,-0.5127665,0.35092428,0.44928515,-0.615515,0.041620858
ESP-La Liga,2024 - 2025,Rayo Vallecano,Pathé Ciss,SEN,30,1994,Right,CDM,-0.12778938,0.11257251,0.15468614,-0.34968823,-0.042888694,-0.036851242,-0.21348196,0.13583533,-0.13639233,-0.31585303
ESP-La Liga,2024 - 2025,Rayo Vallecano,Pedro Díaz,ESP,26,1998,Right,CM,0.20947737,-0.22508395,-0.13566558,-0.019273711,-0.1833761,0.39541566,0.11205735,0.1731554,-0.0679174,-0.31119418
ESP-La Liga,2024 - 2025,Rayo Vallecano,Pep Chavarría,ESP,26,1998,Left,LB,0.15500477,0.11159012,0.30234018,-0.1785628,-0.5465153,-0.010815358,-0.1115411,-0.087868355,0.2220833,0.18826894
ESP-La Liga,2024 - 2025,Rayo Vallecano,Randy Nteka,ANG,26,1997,Left,ST,0.09298614,0.3230263,0.29643607,0.23875208,0.07709536,0.6327193,0.0748345,0.50853115,0.046239994,-0.4058694
ESP-La Liga,2024 - 2025,Rayo Vallecano,Sergio Camello,ESP,23,2001,Right,ST,0.31809443,0.28139815,-0.06486717,0.15115035,0.23211123,0.53543836,0.26754695,-0.12651473,-0.12305278,-0.19666243
ESP-La Liga,2024 - 2025,Rayo Vallecano,Unai López,ESP,28,1995,Right,CM,0.021294475,-0.13467623,-0.043651853,-0.27659178,-0.12148566,0.1619783,-0.05282189,-0.028886162,-0.1345286,-0.144034
ESP-La Liga,2024 - 2025,Rayo Vallecano,Álvaro García,ESP,31,1992,Left,LM,0.27819982,0.41449037,-0.11417494,0.43584675,-0.18823318,-0.09636423,0.0077166143,0.2996952,0.29375315,0.30915427
ESP-La Liga,2024 - 2025,Rayo Vallecano,Óscar Valentín,ESP,29,1994,Right,CDM,0.27992532,0.5289742,-0.045608137,-0.32788196,-0.37219167,0.35132653,-0.0018043051,0.21196714,0.10221027,-0.23653938
ESP-La Liga,2024 - 2025,Real Madrid,Antonio Rüdiger,GER,31,1993,Right,CB,0.14599052,0.11561403,0.5163409,-0.30260614,-0.47454762,0.035737645,0.30603617,-0.5097645,-0.47935528,-0.06672914
ESP-La Liga,2024 - 2025,Real Madrid,Arda Güler,TUR,19,2005,Left,RM,0.5321565,-0.09381686,-0.37294447,0.055616803,-0.052988105,0.3893485,-0.05468388,-0.09283012,-0.17355634,0.14905895
ESP-La Liga,2024 - 2025,Real Madrid,Aurélien Tchouaméni,FRA,24,2000,Right,CDM,0.21893804,0.23908253,0.31841576,-0.53161514,-0.45325968,-0.21301179,0.13368693,-0.4415439,-0.27249023,-0.16031349
ESP-La Liga,2024 - 2025,Real Madrid,Dani Ceballos,ESP,27,1996,Right,CM,0.5563274,-0.1066561,-0.12601487,-0.39916635,-0.45369908,0.38834637,0.03257103,-0.5273088,-0.19608937,-0.070033796
ESP-La Liga,2024 - 2025,Real Madrid,Eduardo Camavinga,FRA,21,2002,Left,CM,0.13050228,0.099530086,0.07143176,-0.30443704,-0.078038,0.56485075,-0.104286395,-0.06456557,-0.06042861,-0.01192064
ESP-La Liga,2024 - 2025,Real Madrid,Federico Valverde,URU,26,1998,Right,CM,0.116270535,-0.38044605,0.003981666,-0.43903697,-0.26551393,-0.41741088,-0.38477996,-0.11832595,-0.28918523,0.06849216
ESP-La Liga,2024 - 2025,Real Madrid,Fran Garcia,ESP,24,1999,Left,LB,0.17458569,0.1628865,0.0028695236,-0.18085387,-0.55116147,0.17079818,-0.34891298,-0.4157585,0.25531214,0.30210528
ESP-La Liga,2024 - 2025,Real Madrid,Jude Bellingham,ENG,21,2003,Right,CAM,0.31981638,0.41489354,-0.5218489,-0.2068395,0.3606177,-0.4921758,-0.15005793,-0.36415532,-0.13854103,0.06777469
ESP-La Liga,2024 - 2025,Real Madrid,Kylian Mbappé,FRA,25,1998,Right,ST,-0.17412953,-0.72730047,-0.5739791,0.65608853,0.5186674,-0.6103818,-0.154763,-0.59202856,0.26489577,-0.733551
ESP-La Liga,2024 - 2025,Real Madrid,Luka Modrić,CRO,38,1985,Right,CM,0.42309967,-0.44594923,-0.24117833,-0.22955355,-0.38263017,0.10035082,-0.20449013,-0.35437143,-0.44036245,0.35959813
ESP-La Liga,2024 - 2025,Real Madrid,Rodrygo,BRA,23,2001,Right,RW,-0.025266185,-0.3308819,-0.22164074,0.024591565,0.19996002,0.10496615,-0.21501534,-0.4646718,0.27436665,0.20773794
ESP-La Liga,2024 - 2025,Real Madrid,Éder Militão,BRA,26,1998,Right,CB,-0.0015377391,0.12371347,0.21397592,-0.17543815,-0.11331959,0.6530374,0.10349016,-0.07267452,-0.44971386,-0.15328144
ESP-La Liga,2024 - 2025,Real Sociedad,Brais Méndez,ESP,27,1997,Left,CM,0.23902771,0.042453624,-0.048471034,0.076664686,-0.029935902,0.14898269,0.055015504,0.015666243,-0.06728449,-0.058128387
ESP-La Liga,2024 - 2025,Real Sociedad,Javi López,ESP,22,2002,Left,LB,0.08296408,-0.0037381996,0.24806598,-0.23433809,-0.3754592,0.23909022,0.22767074,0.01945501,0.14236301,-0.048521608
ESP-La Liga,2024 - 2025,Real Sociedad,Luka Sučić,CRO,21,2002,Left,CM,0.36140305,0.10508268,-0.14357147,-0.012096753,-0.17223538,0.09535113,0.28656942,-0.08241889,0.027950194,-0.14179929
ESP-La Liga,2024 - 2025,Real Sociedad,Nayef Aguerd,MAR,28,1996,Left,CB,0.40765238,0.32576865,0.48216838,-0.29158527,-0.30699843,0.17017575,0.32315975,-0.4280912,-0.30803338,-0.04327781
ESP-La Liga,2024 - 2025,Real Sociedad,Pablo Marín,ESP,21,2003,Right,CM,-0.027369952,0.20717274,-0.06792978,-0.093841374,0.067125194,0.43841568,0.26675442,-0.0487572,0.0008380225,-0.11583955
ESP-La Liga,2024 - 2025,Real Sociedad,Sergio Gómez,ESP,23,2000,Left,LM,0.61989015,-0.074321695,-0.12576786,-0.05239546,-0.4337811,-0.05096165,-0.21783376,0.4066133,0.0996476,0.2704274
